label,text
1,@emilybennnett HUNNIEEEE! thank you sooooo sooooo much! YOU are AWESOME  ily xxx
1,@Shadez see? @textualoffender Samir is smart! He a YAYman for precisely this reason!! 
0,@Nat78 I Haven't been able to watch SYTYCD I don't have cable  *sniif* was it really good?
1,Omg Im shattard. Lauras was beast but 
0,@amcunningham that is a bummer sayin' its so new 
1,"Ohhh, interestinggg. The N.A.K.E.D acronym, I shall try to remember. "
1,"Oh yea, P.S.- Happy 4/20!!!! "
1,@AccidentMagnet Yes It has been a while *sighs and hands her the gift* I got you something you'll love *smiles* (A new camera. That works 
0,"@officialnjonas http://twitpic.com/6uohm - seems like afun day wish to b miley  easy i know that u r just vfriends , of course nick i ..."
0,wish i was hanging out with u guys instead of sleeping though 
1,@ricdominy You can afford to fall off the wagon now and again.  We all need a &quot;reward&quot; for being good 
0,@Tamm Sorry to hear it hon  *hugs*
1,@gsundayy can you draw me something? 
0,@Aloemilk Apparently they were really cracking down at the time that I screwed up. *sigh* 
1,@fwmj haha yea. Makes me look uneducated. But idc thats why I plan on marrying rich  No education needed
1,i really want an oreo cheesecake that i had the other day 
0,@illmaticStill nope. 
0,Headache 
1,Cant wait to see my holly and patsy tonight!!!!  
0,@Tiffzeroseven the dress looks really good on her! I miss them 
0,"Right, this is it! I'm off to double check that I've packed everything before going for my bus! Will miss you guys  x"
1,@rienne19 me too! Are we losers or what? They leave for a few days and we fall apart 
1,@Liverpool_FC ahahaahaha; that made me laugh tbh 
0,@bendotorg  mine still hasn't been shipped 
0,ayla's away to san anton 
1,@willie_day26 u seem pretty bored there. Lol 
1,TEN DAYS. i love the veronicas 
0,says wow! too bad I didn't marry this guy!  http://tinyurl.com/dl26wd
0,"@Angelfan Praying for you to warm up too!!!  It wasn't bad tempwise here today, but if you are cold today-it must be headed my way!!  "
0,@Chozenfate 1045 on myspace I read it wrong it's said 745 pacific 
1,"@MatildaGretchen aww good stuff ,sleep always helps  . We ended up in Common for ï¿½1 a drink and free entry lol"
1,@bryanboy just in case you didn't get my reply comment. I ordered Danny's tee shirt on the 3rd of May 
1,Putting all of the Oaty O's back into the box... and pulling them back out. One by one 
1,"Cougar Privacy Threatened as Surveillance Increases  http://bit.ly/ayViO - sorry, couldn't help myself with this one "
0,@JACKIEJEWEL morning Jax the best friend you know what I'm talking about is here killing me  wyd?
1,"Rain? Wtf? Still stoked on my red phone, though! "
1,Just got out of the shower  Feel refreshed!
1,"@MayaBrooks i think your amazing  you have a really good voice and you could go far with it! yeah i have been, i didn't want to leave Joey"
1,http://twitpic.com/6m2uh - cant wait to see the boys in the fall 
1,"@AlexisMarie23 Good night!  sleep well, hope no one wake you up! "
0,http://twitpic.com/5ezol - This is my sad water bottle. Riding the train while his friend has run off to the airport and left him behind. 
0,@ilianaarroyo stop feeling sick so you can come eat with me. 
0,Is sooooo cold   wahhhhh
0,not happy! 
1,"@Twittin_Freak hehe Thanks for the kind compliment  Not this past wknd, was SO tired!! Appreciate your kindness "
1,check out the comment  http://i42.tinypic.com/f4mm2u.jpg
1,It's Friday nite &amp; da plan iz to juss stay home &amp; chillax..BUT..dat Friday feelin iz still happenin 
0,@AmalSyazwani i shorry bebeh  it okeh ada one more chance.
1,Mothers Day! I love you Mami 
1,Playing Mansfield National with my luvs Brandon and Justin... 
1,@grahamfarrar mmmm glad they arrived without the delivery person taking a bite!! 
1,I like tea! Then tonight... Pinky out... Going to the symphony for Beethoven: violin concerto with my daughter 
0,im gonna miss the script playing in london TONIGHT!  &lt;/3 (U) :'(
1,went to the outrigger canoe club today..such a nice beach day 
1,Going to sleep early today to wake up early tomorrow........ Good Night Twitter 
0,BUT please don't let Hardwicke direct it. 
0,At the doctors ... My heart has been hurting so much lately 
0,not looking forward to my pm shift 
1,@Rob_Hoffman can you tweet a pic of the certificate i gave you? just to make my day ? please? i said please. 
1,"If the Penguins play like that against Detroit, expect a 4-game series. GO RED WINGS!!! "
0,"@SueRK  Nah, but don't let on -hehe!  What you doing w/end? - would you believe dress shopping tomorrow (her for York races) "
1,i finished all my work! 
1,Uploading more pics 
0,"@PerryBelcher Oh, no way!  I hope you bought the insurance on it.  "
0,"@xbllygbsnii a new job lol :$. mmhm &gt; &lt; i could, but doubt they'd have it either.  dont like the look of the new blackberrys "
0,@Dukeicon our BBQ is now flooded 
1,why are you mad?   i miss you too baby 
0,"Finally home! Tp tetep, kurang 3BT buat shooting kamis nih! Huaaaa, stress gila! Syapa lg ya? "
1,I looooove it when people are total CR33P3RS and stalk me 
1,Nine thirty-latest I've slept ALL summer. Maybe its christinas magic touch 
0,My schedule keeps on bugging me! Grr. I hate it when my schedule gets interrupted. 
1,Wat I love about winter- I get to wear my very comfy ugg boots 
0,i feel really blehhhh! 
1,"@MR.ANGEL , mamats po sa add.  http://plurk.com/p/y1of8"
0,my throat hurts so bad right now 
0,@ChellePaperie I wish.  My HP CM1015 can't handle texture.  One more added expense for off-site printing 
0,damn all the peoples of the u s of the a is sleeping 
1,"Oh, looks like it's fixed in TwitterFox 1.8.1 which just came through when I restarted Firefox "
1,Gonna go. Stuf 2 do.I &lt;3 my background.Wut do you guys reckon bout purple chucks-ok?cya guys/twitterers. LUV @mileycyrus &amp; @Jonasbrothers 
0,I lower IQ's when I talk to people. 
1,"@liquidx oh sorry, i forgot to return your Oyster card, I will give it to @pineapplebun "
1,The new man in our life. Hunktacular in the extreme  http://twitpic.com/69r21
0,Celebrating papa's Day because we both work tomorrow! It's supposed to rain ALL day 
1,@rampage198 http://bit.ly/MWX6x   you will love this video 
1,"Going home from Zamboanguita!  Today's it's &quot;disperas&quot;! LOL. The food was sooo good! ^^,"
1,@stephahuerta What are you eating? 
1,i'm testing - http://www.paulmellors.net/laconica/index.php feel free to test 
1,@TylerKayy im from Queensland xx 
1,Wishing you all a radiant and smooth day 
0, looks like my son's birthday baseball game is going to be rained out. Sad face.
0,@timmys poor lonely shuffle 
0,@taylormarek thanks... too bad you couldn't be here  next time!
0,"Rain rain go away, come to WA on another day "
0,Augh sinuses 
1,"@MoKusa Thanks! Will have to figure out future design of tree, then will definitely let u know. And way before Noelanders show "
0,@sparklymegz  I don't like that. Take Care...
0,is longing for her home 
1,@JalenJade oooh thunder for you! lucky - i know you love the stuff. 
1,@IsaacHayes3 this week bro. i should be ready wed  u ready 4 this Smash!!
0,"even though it's only 7am on Saturday morning, it feels like the weekend is already over. btw I'm awake because I had a bad dream.. "
1,"@D4n4L4ur3n call me, if you get home early enough, please...  "
0,"Watching Grease; my ultimate favorite musical.  I desperately want to play Sandy one day, for real "
0,@LindsayLT awww no I take it back. I miss you  I wish you were here.
0,i really want to go golfing!! and i need my hip to stop being broken 
0,workin my long day today in plymouth  and things are uneasy at work now thank to the economy
1,"@SecondChanceUK will deffo check them out, thanx  xx"
1,@vbright Rest well. 
0,Bwurk... need to work on a presentation although the beautiful weather today 
1,@willdonovan Let us know what you think 
0,last full week of school. Everyone's out but me 
1,Is this the best new FPS at the moment in terms of pure fun factor? *Help Aliens!* from _Marjupi Games_? 
1,GOODNIGHT MAGIC AND PRETTY WORLD 
0,I can't find my camera 
1,@CourtiLeigh I like Jacob 
1,Secret Valentine - We the Kings 
1,"@PhilGo20 No, not at the moment. Our work is mostly in embedded systems in C and assembler. Python is a personal hobby though "
1,dancing with josh  lol
0,@SarahKMetz wish you were sluttin it up w me  waaaaaaaaahhhh!!!
1,@StarshineAngel .. I handed in both 3 and 4/5 on Friday 
0,@AvenueSwank lmao!!! U better not!!! I heart them   they're in this season....I swear!!!!
1,"just returned from Leeds Met. fine art show, deffinitely a cast range of work, painting in particular was excellent "
1,"I promise all the people that are new to following me that I will talk to you guys tomorrow.Thanks,in advance.&amp;don't be shy,talk to me! "
1,"@eltardo Well, he wasn't ALWAYS open minded. But as I've gotten older he's become cooler "
1,"Has to come off the mac, bloody storm above us and mums worried. D; going out to play football in the rain instead  muhahah"
1,THE HANGOVER. do it bitches 
1,"Happy Mother's Day to all the mums out there, old &amp; new. "
1,@magieabangsaufi I'll definitely be watching the one with CAMELIA on it. 
0,"Damn everytime I see a movie with bernie mac in it I just go into this state of depression, why did he had to go "
0,@ValWeir and ummmm picking up the love of your life from the airport...how dare you leave that 1 specific little thing out!  tear!
1,Tomorrow's 17th. I'm wondering how many &quot;I've got new #iPhone OS 3.0&quot; twitts will be. 
0,@Kitsuneellie That's probably the antibiotic giving you special side effects. Sucky. 
1,"Jamie @ Sean Cody, up for some angry sex?: Jamie @ Sean Cody, I wouldn't piss this one off  Hey there Guys, Do.. http://tinyurl.com/ddyyd6"
0,nothing to do! 
1,"@mileycyrus Miley, when you come to Brazil? "
0,@LampshadeJungle I'm sorry to hear that  Thinking of trying other options? lol..dogs are kids too (they're easier to raise) lol i have 2
1,Working today. 
0,"waiting for new firmware, looks like ill have to now until after work! oh well "
1,@Borat on what irc server aer those channels?? maybe i can join hehe 
1,@asphaltOnline  haha cool man. I like the stu tap dance too   So where is that massive room you shoot reference in?
0,"@Sparkle1980 note even grey  never mind, what did I do with Jew Boy's number?"
1,http://twitpic.com/69f07 - court looked so pretty  and that was only one of her dresses ahaha
0,@Mollzsnowflake Oh no MarshMollo! I don't want you to leave me! lol 
0,@ericxenvy I totes EYL. You deff had a better night last night... I didn't even get twirly  what a F41L. Whomp whomp....
0,@Tashaq3 Oreo was adopted by another family 
0,@Sealbroken Classic Nick Walker &amp; ome great Blek Rat inspired stuff. Nice guy to boot. Arrived late so all the really good stuff was sold 
1,"Up early, off to PDC for a swim "
1,Back to the store then! at least its 8:50 and not 6am  thanks to guy working through the night..again!
0,Cold weather and then warm with cold wond weather make me feel not weel  arhhhh!
1,@MsZ_CaSSiie and you too!! 
1,hooooot guy working at walmart...oddly 
1,"Lesson 4, here I come! "
1,Certified Scrum Master  
0,@heymeghan megggg  what's wrong? Text me when you get this!
0,is losing hope fast 
1,@AmyBowen Thanks! I was just about to ask her how she was doing! 
1,@tobie thx for the tip. is there a send&amp;archive for twitter? 
0,its never mutual 4 me cuz iv never likt a boy who actually rely likt me bak! 
1,@iLoveDemiSelena AMEN 2 THAT same here haha lol   but why would they have something like that on anyway? and what time is it where you are
0,isn't feeling so hot today 
1,"@lizc2 just watched your video, it's great  did someone have some spare time on their hands? Lol "
1,@chiam_ace i bring you go again ok? 
